start_at,symbol,period,open,high,low,close
1648944000,LUNAUSD,1,115.23,115.33,115.18,115.26
1648944060,LUNAUSD,1,115.26,115.49,115.23,115.43
1648944120,LUNAUSD,1,115.43,115.52,115.27,115.31
1648944180,LUNAUSD,1,115.31,115.41,115.17,115.17
1648944240,LUNAUSD,1,115.17,115.37,115.15,115.37
1648944300,LUNAUSD,1,115.37,115.57,115.36,115.54
1648944360,LUNAUSD,1,115.54,115.59,115.42,115.42
1648944420,LUNAUSD,1,115.42,115.81,115.42,115.8
1648944480,LUNAUSD,1,115.8,116.03,115.7,116.02
1648944540,LUNAUSD,1,116.02,116.11,115.93,115.99
1648944600,LUNAUSD,1,115.99,115.99,115.76,115.77
1648944660,LUNAUSD,1,115.77,115.77,115.51,115.51
1648944720,LUNAUSD,1,115.51,115.59,115.32,115.42
1648944780,LUNAUSD,1,115.42,115.45,115.24,115.41
1648944840,LUNAUSD,1,115.41,115.67,115.41,115.67
1648944900,LUNAUSD,1,115.67,115.8,115.58,115.76
1648944960,LUNAUSD,1,115.76,116.0,115.73,115.95
1648945020,LUNAUSD,1,115.95,116.07,115.95,116.02
1648945080,LUNAUSD,1,116.02,116.11,116.01,116.1
1648945140,LUNAUSD,1,116.1,116.19,116.05,116.19
1648945200,LUNAUSD,1,116.19,116.36,116.19,116.36
1648945260,LUNAUSD,1,116.36,116.58,116.36,116.45
1648945320,LUNAUSD,1,116.45,116.54,116.35,116.36
1648945380,LUNAUSD,1,116.36,116.43,116.23,116.23
1648945440,LUNAUSD,1,116.23,116.24,116.01,116.01
1648945500,LUNAUSD,1,116.01,116.03,115.93,115.97
1648945560,LUNAUSD,1,115.97,115.97,115.79,115.86
1648945620,LUNAUSD,1,115.86,115.86,115.7,115.7
1648945680,LUNAUSD,1,115.7,115.7,115.63,115.68
1648945740,LUNAUSD,1,115.68,115.93,115.68,115.78
1648945800,LUNAUSD,1,115.78,115.78,115.24,115.26
1648945860,LUNAUSD,1,115.26,115.27,115.19,115.24
1648945920,LUNAUSD,1,115.24,115.27,115.19,115.2
1648945980,LUNAUSD,1,115.2,115.25,115.15,115.16
1648946040,LUNAUSD,1,115.16,115.24,115.03,115.08
1648946100,LUNAUSD,1,115.08,115.08,114.95,114.95
1648946160,LUNAUSD,1,114.95,114.96,114.76,114.8
1648946220,LUNAUSD,1,114.8,115.03,114.8,115.03
1648946280,LUNAUSD,1,115.03,115.04,114.87,114.9
1648946340,LUNAUSD,1,114.9,114.93,114.84,114.93
1648946400,LUNAUSD,1,114.93,114.97,114.88,114.89
1648946460,LUNAUSD,1,114.89,114.9,114.79,114.8
1648946520,LUNAUSD,1,114.8,114.91,114.78,114.85
1648946580,LUNAUSD,1,114.85,114.89,114.77,114.82
1648946640,LUNAUSD,1,114.82,114.85,114.78,114.8
1648946700,LUNAUSD,1,114.8,114.96,114.75,114.92
1648946760,LUNAUSD,1,114.92,114.95,114.83,114.83
1648946820,LUNAUSD,1,114.83,114.86,114.76,114.78
1648946880,LUNAUSD,1,114.78,114.79,114.68,114.69
1648946940,LUNAUSD,1,114.69,114.69,114.57,114.58
1648947000,LUNAUSD,1,114.58,114.67,114.56,114.67
1648947060,LUNAUSD,1,114.67,114.71,114.66,114.67
1648947120,LUNAUSD,1,114.67,114.67,114.49,114.49
1648947180,LUNAUSD,1,114.49,114.6,114.44,114.58
1648947240,LUNAUSD,1,114.58,114.64,114.56,114.57
1648947300,LUNAUSD,1,114.57,114.58,114.38,114.39
1648947360,LUNAUSD,1,114.39,114.47,114.31,114.36
1648947420,LUNAUSD,1,114.36,114.57,114.35,114.48
1648947480,LUNAUSD,1,114.48,114.53,114.44,114.44
1648947540,LUNAUSD,1,114.44,114.44,114.3,114.31
1648947600,LUNAUSD,1,114.31,114.5,114.26,114.49
1648947660,LUNAUSD,1,114.49,114.69,114.49,114.61
1648947720,LUNAUSD,1,114.61,114.65,114.58,114.6
1648947780,LUNAUSD,1,114.6,114.63,114.49,114.49
1648947840,LUNAUSD,1,114.49,114.5,114.41,114.43
1648947900,LUNAUSD,1,114.43,114.49,114.27,114.34
1648947960,LUNAUSD,1,114.34,114.34,114.2,114.2
1648948020,LUNAUSD,1,114.2,114.31,114.14,114.31
1648948080,LUNAUSD,1,114.31,114.38,114.31,114.33
1648948140,LUNAUSD,1,114.33,114.33,114.19,114.3
1648948200,LUNAUSD,1,114.3,114.37,114.18,114.19
1648948260,LUNAUSD,1,114.19,114.27,114.03,114.07
1648948320,LUNAUSD,1,114.07,114.14,113.85,114.02
1648948380,LUNAUSD,1,114.02,114.02,113.74,113.74
1648948440,LUNAUSD,1,113.74,113.74,113.6,113.65
