start_at,symbol,period,open,high,low,close
1651017600,LUNAUSD,1,88.45,88.52,88.42,88.43
1651017660,LUNAUSD,1,88.43,88.43,88.33,88.34
1651017720,LUNAUSD,1,88.34,88.37,88.23,88.31
1651017780,LUNAUSD,1,88.31,88.46,88.25,88.46
1651017840,LUNAUSD,1,88.46,88.76,88.46,88.76
1651017900,LUNAUSD,1,88.76,88.76,88.69,88.71
1651017960,LUNAUSD,1,88.71,88.79,88.65,88.65
1651018020,LUNAUSD,1,88.65,88.68,88.58,88.63
1651018080,LUNAUSD,1,88.63,88.75,88.6,88.69
1651018140,LUNAUSD,1,88.69,88.83,88.67,88.69
1651018200,LUNAUSD,1,88.69,88.87,88.69,88.87
1651018260,LUNAUSD,1,88.87,89.02,88.86,88.99
1651018320,LUNAUSD,1,88.99,89.01,88.88,88.88
1651018380,LUNAUSD,1,88.88,88.88,88.72,88.76
1651018440,LUNAUSD,1,88.76,88.76,88.67,88.68
1651018500,LUNAUSD,1,88.68,88.76,88.64,88.76
1651018560,LUNAUSD,1,88.76,88.84,88.76,88.82
1651018620,LUNAUSD,1,88.82,88.83,88.71,88.81
1651018680,LUNAUSD,1,88.81,88.82,88.7,88.71
1651018740,LUNAUSD,1,88.71,88.82,88.7,88.82
1651018800,LUNAUSD,1,88.82,88.86,88.78,88.78
1651018860,LUNAUSD,1,88.78,88.91,88.78,88.91
1651018920,LUNAUSD,1,88.91,88.92,88.84,88.85
1651018980,LUNAUSD,1,88.85,88.93,88.84,88.92
1651019040,LUNAUSD,1,88.92,88.93,88.78,88.79
1651019100,LUNAUSD,1,88.79,88.92,88.77,88.91
1651019160,LUNAUSD,1,88.91,88.94,88.84,88.92
1651019220,LUNAUSD,1,88.92,88.97,88.9,88.93
1651019280,LUNAUSD,1,88.93,88.95,88.84,88.92
1651019340,LUNAUSD,1,88.92,89.13,88.91,89.12
1651019400,LUNAUSD,1,89.12,89.17,88.94,88.95
1651019460,LUNAUSD,1,88.95,89.08,88.94,89.06
1651019520,LUNAUSD,1,89.06,89.07,89.0,89.04
1651019580,LUNAUSD,1,89.04,89.07,88.98,89.05
1651019640,LUNAUSD,1,89.05,89.08,88.99,89.01
1651019700,LUNAUSD,1,89.01,89.01,88.97,89.0
1651019760,LUNAUSD,1,89.0,89.05,88.91,88.91
