start_at,symbol,period,open,high,low,close
1649030400,LUNAUSD,1,112.91,113.0,112.78,112.89
1649030460,LUNAUSD,1,112.89,112.89,112.63,112.65
1649030520,LUNAUSD,1,112.65,112.73,112.44,112.5
1649030580,LUNAUSD,1,112.5,112.91,112.48,112.8
1649030640,LUNAUSD,1,112.8,112.88,112.75,112.8
1649030700,LUNAUSD,1,112.8,112.92,112.74,112.92
1649030760,LUNAUSD,1,112.92,113.0,112.84,112.98
1649030820,LUNAUSD,1,112.98,113.17,112.92,113.17
1649030880,LUNAUSD,1,113.17,113.26,113.16,113.2
1649030940,LUNAUSD,1,113.2,113.31,113.2,113.27
1649031000,LUNAUSD,1,113.27,113.32,113.1,113.11
1649031060,LUNAUSD,1,113.11,113.22,113.1,113.22
1649031120,LUNAUSD,1,113.22,113.3,113.04,113.05
1649031180,LUNAUSD,1,113.05,113.05,112.81,112.82
1649031240,LUNAUSD,1,112.82,112.91,112.72,112.86
1649031300,LUNAUSD,1,112.86,112.87,112.56,112.58
1649031360,LUNAUSD,1,112.58,112.62,112.36,112.36
1649031420,LUNAUSD,1,112.36,112.39,112.32,112.34
1649031480,LUNAUSD,1,112.34,112.4,112.33,112.35
1649031540,LUNAUSD,1,112.35,112.36,112.27,112.33
1649031600,LUNAUSD,1,112.33,112.4,112.27,112.27
1649031660,LUNAUSD,1,112.27,112.35,112.15,112.25
1649031720,LUNAUSD,1,112.25,112.39,112.2,112.39
1649031780,LUNAUSD,1,112.39,112.41,112.2,112.23
1649031840,LUNAUSD,1,112.23,112.3,112.18,112.21
1649031900,LUNAUSD,1,112.21,112.22,111.88,111.95
1649031960,LUNAUSD,1,111.95,112.01,111.67,111.69
1649032020,LUNAUSD,1,111.69,111.82,111.67,111.69
1649032080,LUNAUSD,1,111.69,112.03,111.67,112.0
1649032140,LUNAUSD,1,112.0,112.21,111.89,112.16
1649032200,LUNAUSD,1,112.16,112.31,111.93,111.93
1649032260,LUNAUSD,1,111.93,112.0,111.87,111.88
1649032320,LUNAUSD,1,111.88,112.25,111.88,112.13
1649032380,LUNAUSD,1,112.13,112.16,112.01,112.08
1649032440,LUNAUSD,1,112.08,112.16,112.08,112.15
1649032500,LUNAUSD,1,112.15,112.22,112.09,112.22
1649032560,LUNAUSD,1,112.22,112.3,112.04,112.12
