start_at,symbol,period,open,high,low,close
1578441600,ETHUSD,1,143.12,143.12,142.99,143.09
1578441660,ETHUSD,1,143.09,143.2,143.09,143.2
1578441720,ETHUSD,1,143.2,143.42,143.2,143.42
1578441780,ETHUSD,1,143.42,143.51,143.37,143.51
1578441840,ETHUSD,1,143.51,143.72,143.51,143.58
1578441900,ETHUSD,1,143.58,143.84,143.58,143.84
1578441960,ETHUSD,1,143.84,144.2,143.84,143.92
1578442020,ETHUSD,1,143.92,144.19,143.89,144.13
1578442080,ETHUSD,1,144.13,144.43,144.11,144.39
1578442140,ETHUSD,1,144.39,144.57,144.31,144.45
1578442200,ETHUSD,1,144.45,144.45,144.18,144.23
1578442260,ETHUSD,1,144.23,144.5,144.22,144.5
1578442320,ETHUSD,1,144.5,144.7,144.5,144.62
1578442380,ETHUSD,1,144.62,144.62,144.06,144.06
1578442440,ETHUSD,1,144.06,144.06,143.54,143.54
1578442500,ETHUSD,1,143.54,143.75,143.52,143.72
1578442560,ETHUSD,1,143.72,143.78,143.67,143.78
1578442620,ETHUSD,1,143.78,143.78,143.62,143.74
1578442680,ETHUSD,1,143.74,143.79,143.69,143.69
1578442740,ETHUSD,1,143.69,143.84,143.69,143.81
1578442800,ETHUSD,1,143.81,143.98,143.81,143.94
1578442860,ETHUSD,1,143.94,144.22,143.94,144.12
1578442920,ETHUSD,1,144.12,144.15,143.94,143.97
1578442980,ETHUSD,1,143.97,143.97,143.83,143.86
1578443040,ETHUSD,1,143.86,143.9,143.83,143.89
1578443100,ETHUSD,1,143.89,143.9,143.79,143.81
1578443160,ETHUSD,1,143.81,143.86,143.79,143.84
1578443220,ETHUSD,1,143.84,144.2,143.84,144.17
1578443280,ETHUSD,1,144.17,144.2,144.06,144.14
1578443340,ETHUSD,1,144.14,144.36,144.13,144.33
1578443400,ETHUSD,1,144.33,144.33,144.06,144.06
1578443460,ETHUSD,1,144.06,144.26,144.05,144.16
1578443520,ETHUSD,1,144.16,144.16,144.01,144.02
1578443580,ETHUSD,1,144.02,144.08,143.99,144.05
1578443640,ETHUSD,1,144.05,144.17,144.05,144.12
1578443700,ETHUSD,1,144.12,144.32,144.12,144.19
1578443760,ETHUSD,1,144.19,144.19,144.07,144.07
1578443820,ETHUSD,1,144.07,144.12,144.05,144.06
1578443880,ETHUSD,1,144.06,144.09,144.05,144.06
1578443940,ETHUSD,1,144.06,144.08,143.87,143.87
1578444000,ETHUSD,1,143.87,143.89,143.73,143.77
1578444060,ETHUSD,1,143.77,143.9,143.72,143.89
1578444120,ETHUSD,1,143.89,144.06,143.87,144.06
1578444180,ETHUSD,1,144.06,144.22,143.96,144.2
1578444240,ETHUSD,1,144.2,144.34,144.2,144.25
1578444300,ETHUSD,1,144.25,144.48,144.25,144.45
1578444360,ETHUSD,1,144.45,144.58,144.35,144.47
1578444420,ETHUSD,1,144.47,144.47,144.34,144.45
1578444480,ETHUSD,1,144.45,144.92,144.45,144.86
1578444540,ETHUSD,1,144.86,144.95,144.81,144.89
1578444600,ETHUSD,1,144.89,145.48,144.89,145.48
1578444660,ETHUSD,1,145.48,145.72,145.27,145.36
1578444720,ETHUSD,1,145.36,145.52,145.31,145.52
1578444780,ETHUSD,1,145.52,146.33,145.48,146.21
1578444840,ETHUSD,1,146.21,146.46,146.14,146.39
1578444900,ETHUSD,1,146.39,146.45,146.19,146.44
1578444960,ETHUSD,1,146.44,146.85,146.44,146.68
1578445020,ETHUSD,1,146.68,147.96,146.68,147.87
1578445080,ETHUSD,1,147.87,147.9,147.67,147.77
1578445140,ETHUSD,1,147.77,147.79,147.65,147.7
1578445200,ETHUSD,1,147.7,147.97,147.61,147.97
1578445260,ETHUSD,1,147.97,147.98,147.68,147.68
1578445320,ETHUSD,1,147.68,147.68,146.88,146.88
1578445380,ETHUSD,1,146.88,146.92,146.65,146.67
1578445440,ETHUSD,1,146.67,146.67,146.23,146.23
1578445500,ETHUSD,1,146.23,146.31,146.15,146.31
1578445560,ETHUSD,1,146.31,146.78,146.31,146.74
1578445620,ETHUSD,1,146.74,146.83,146.72,146.8
1578445680,ETHUSD,1,146.8,146.81,146.65,146.67
1578445740,ETHUSD,1,146.67,146.7,146.48,146.48
1578445800,ETHUSD,1,146.48,146.48,146.27,146.31
1578445860,ETHUSD,1,146.31,146.34,146.19,146.21
1578445920,ETHUSD,1,146.21,146.43,146.2,146.34
1578445980,ETHUSD,1,146.34,146.45,146.31,146.38
1578446040,ETHUSD,1,146.38,146.48,146.38,146.46
1578446100,ETHUSD,1,146.46,146.47,146.26,146.32
1578446160,ETHUSD,1,146.32,146.32,146.25,146.31
1578446220,ETHUSD,1,146.31,146.53,146.29,146.53
1578446280,ETHUSD,1,146.53,146.83,146.53,146.8
1578446340,ETHUSD,1,146.8,146.83,146.76,146.8
1578446400,ETHUSD,1,146.8,147.02,146.8,147.01
1578446460,ETHUSD,1,147.01,147.18,147.0,147.17
1578446520,ETHUSD,1,147.17,147.2,147.11,147.15
1578446580,ETHUSD,1,147.15,147.15,146.96,146.96
1578446640,ETHUSD,1,146.96,147.01,146.96,146.96
1578446700,ETHUSD,1,146.96,146.97,146.87,146.87
1578446760,ETHUSD,1,146.87,146.87,146.76,146.83
1578446820,ETHUSD,1,146.83,147.0,146.82,146.97
1578446880,ETHUSD,1,146.97,147.19,146.97,147.18
1578446940,ETHUSD,1,147.18,147.26,147.14,147.14
1578447000,ETHUSD,1,147.14,147.15,147.12,147.14
1578447060,ETHUSD,1,147.14,147.16,146.97,147.04
1578447120,ETHUSD,1,147.04,147.04,146.98,146.98
1578447180,ETHUSD,1,146.98,146.98,146.81,146.85
1578447240,ETHUSD,1,146.85,146.89,146.84,146.86
1578447300,ETHUSD,1,146.86,146.87,146.79,146.8
1578447360,ETHUSD,1,146.8,146.8,146.64,146.64
1578447420,ETHUSD,1,146.64,146.64,146.4,146.43
1578447480,ETHUSD,1,146.43,146.48,146.37,146.37
1578447540,ETHUSD,1,146.37,146.37,146.22,146.24
1578447600,ETHUSD,1,146.24,146.38,146.24,146.37
1578447660,ETHUSD,1,146.37,146.42,146.27,146.28
1578447720,ETHUSD,1,146.28,146.3,146.08,146.1
1578447780,ETHUSD,1,146.1,146.11,146.01,146.01
1578447840,ETHUSD,1,146.01,146.05,145.95,146.01
1578447900,ETHUSD,1,146.01,146.01,145.85,145.88
1578447960,ETHUSD,1,145.88,145.9,145.75,145.75
1578448020,ETHUSD,1,145.75,145.75,145.56,145.59
1578448080,ETHUSD,1,145.59,145.79,145.53,145.79
1578448140,ETHUSD,1,145.79,145.94,145.76,145.9
1578448200,ETHUSD,1,145.9,145.96,145.9,145.95
1578448260,ETHUSD,1,145.95,145.95,145.74,145.74
1578448320,ETHUSD,1,145.74,145.77,145.6,145.6
1578448380,ETHUSD,1,145.6,145.63,145.46,145.56
1578448440,ETHUSD,1,145.56,145.61,145.48,145.56
1578448500,ETHUSD,1,145.56,145.56,145.5,145.52
1578448560,ETHUSD,1,145.52,145.82,145.52,145.82
1578448620,ETHUSD,1,145.82,145.9,145.74,145.74
1578448680,ETHUSD,1,145.74,145.87,145.74,145.77
1578448740,ETHUSD,1,145.77,145.84,145.76,145.79
1578448800,ETHUSD,1,145.79,146.2,145.79,146.2
1578448860,ETHUSD,1,146.2,146.39,146.2,146.36
1578448920,ETHUSD,1,146.36,146.46,146.36,146.42
1578448980,ETHUSD,1,146.42,146.55,146.4,146.51
1578449040,ETHUSD,1,146.51,146.52,146.29,146.35
1578449100,ETHUSD,1,146.35,146.37,146.29,146.31
1578449160,ETHUSD,1,146.31,146.36,146.22,146.22
1578449220,ETHUSD,1,146.22,146.36,146.18,146.36
1578449280,ETHUSD,1,146.36,146.38,146.25,146.25
1578449340,ETHUSD,1,146.25,146.27,146.17,146.17
1578449400,ETHUSD,1,146.17,146.2,146.17,146.17
1578449460,ETHUSD,1,146.17,146.32,146.17,146.29
1578449520,ETHUSD,1,146.29,146.29,146.04,146.04
1578449580,ETHUSD,1,146.04,146.07,146.03,146.03
1578449640,ETHUSD,1,146.03,146.04,145.92,145.92
1578449700,ETHUSD,1,145.92,145.93,145.88,145.93
1578449760,ETHUSD,1,145.93,145.97,145.93,145.97
1578449820,ETHUSD,1,145.97,145.98,145.86,145.86
1578449880,ETHUSD,1,145.86,145.86,145.68,145.68
1578449940,ETHUSD,1,145.68,145.69,145.52,145.52
1578450000,ETHUSD,1,145.52,145.64,145.51,145.59
1578450060,ETHUSD,1,145.59,145.63,145.57,145.62
1578450120,ETHUSD,1,145.62,145.62,145.51,145.59
1578450180,ETHUSD,1,145.59,145.61,145.57,145.6
1578450240,ETHUSD,1,145.6,145.67,145.58,145.66
1578450300,ETHUSD,1,145.66,145.68,145.61,145.61
1578450360,ETHUSD,1,145.61,145.62,145.41,145.41
1578450420,ETHUSD,1,145.41,145.45,145.41,145.44
1578450480,ETHUSD,1,145.44,145.45,145.35,145.39
1578450540,ETHUSD,1,145.39,145.39,145.13,145.14
1578450600,ETHUSD,1,145.14,145.49,144.89,145.48
1578450660,ETHUSD,1,145.48,145.49,145.39,145.49
1578450720,ETHUSD,1,145.49,145.6,145.43,145.6
1578450780,ETHUSD,1,145.6,145.6,145.53,145.56
1578450840,ETHUSD,1,145.56,145.64,145.56,145.6
1578450900,ETHUSD,1,145.6,145.63,145.55,145.6
1578450960,ETHUSD,1,145.6,145.6,145.45,145.45
1578451020,ETHUSD,1,145.45,145.48,145.4,145.48
1578451080,ETHUSD,1,145.48,145.61,145.48,145.6
1578451140,ETHUSD,1,145.6,145.63,145.58,145.58
1578451200,ETHUSD,1,145.58,145.61,145.56,145.6
1578451260,ETHUSD,1,145.6,145.63,145.6,145.61
1578451320,ETHUSD,1,145.61,145.61,145.56,145.56
1578451380,ETHUSD,1,145.56,145.58,145.52,145.58
1578451440,ETHUSD,1,145.58,145.68,145.58,145.68
1578451500,ETHUSD,1,145.68,145.75,145.66,145.75
1578451560,ETHUSD,1,145.75,145.75,145.71,145.71
1578451620,ETHUSD,1,145.71,145.71,145.58,145.58
1578451680,ETHUSD,1,145.58,145.63,145.49,145.49
1578451740,ETHUSD,1,145.49,145.52,145.49,145.52
1578451800,ETHUSD,1,145.52,145.53,145.48,145.51
1578451860,ETHUSD,1,145.51,145.51,145.4,145.42
1578451920,ETHUSD,1,145.42,145.42,145.35,145.35
1578451980,ETHUSD,1,145.35,145.38,145.34,145.36
1578452040,ETHUSD,1,145.36,145.38,145.25,145.29
1578452100,ETHUSD,1,145.29,145.34,145.09,145.09
1578452160,ETHUSD,1,145.09,145.1,144.88,144.94
1578452220,ETHUSD,1,144.94,144.95,144.67,144.71
1578452280,ETHUSD,1,144.71,144.71,144.26,144.35
