start_at,symbol,period,open,high,low,close
1579046400,ETHUSD,1,165.94,165.94,163.55,163.6
1579046460,ETHUSD,1,163.6,164.78,163.55,164.78
1579046520,ETHUSD,1,164.78,165.01,164.33,164.8
1579046580,ETHUSD,1,164.8,165.38,164.8,165.21
1579046640,ETHUSD,1,165.21,165.21,165.01,165.03
1579046700,ETHUSD,1,165.03,165.03,164.07,164.12
1579046760,ETHUSD,1,164.12,164.83,164.12,164.72
1579046820,ETHUSD,1,164.72,165.14,164.72,165.14
1579046880,ETHUSD,1,165.14,165.45,165.0,165.04
1579046940,ETHUSD,1,165.04,165.64,165.04,165.55
1579047000,ETHUSD,1,165.55,166.05,165.19,165.93
1579047060,ETHUSD,1,165.93,165.93,165.39,165.54
1579047120,ETHUSD,1,165.54,165.54,165.2,165.36
1579047180,ETHUSD,1,165.36,166.13,165.27,165.91
1579047240,ETHUSD,1,165.91,166.5,165.82,166.34
1579047300,ETHUSD,1,166.34,166.48,166.06,166.3
1579047360,ETHUSD,1,166.3,166.31,165.68,165.87
1579047420,ETHUSD,1,165.87,166.34,165.73,166.31
1579047480,ETHUSD,1,166.31,166.31,166.02,166.08
1579047540,ETHUSD,1,166.08,166.27,165.96,166.2
1579047600,ETHUSD,1,166.2,166.28,165.76,166.28
1579047660,ETHUSD,1,166.28,166.93,166.28,166.5
1579047720,ETHUSD,1,166.5,166.98,166.49,166.86
1579047780,ETHUSD,1,166.86,166.93,166.54,166.88
1579047840,ETHUSD,1,166.88,167.23,166.87,167.23
1579047900,ETHUSD,1,167.23,168.62,167.17,168.62
1579047960,ETHUSD,1,168.62,168.74,167.18,167.71
1579048020,ETHUSD,1,167.71,168.15,167.29,167.5
1579048080,ETHUSD,1,167.5,168.27,167.38,168.27
1579048140,ETHUSD,1,168.27,168.71,168.27,168.51
1579048200,ETHUSD,1,168.51,168.51,167.82,168.22
1579048260,ETHUSD,1,168.22,168.24,167.64,168.16
1579048320,ETHUSD,1,168.16,168.59,168.16,168.51
1579048380,ETHUSD,1,168.51,168.61,168.41,168.6
1579048440,ETHUSD,1,168.6,168.6,168.2,168.38
1579048500,ETHUSD,1,168.38,168.54,168.1,168.25
1579048560,ETHUSD,1,168.25,168.27,167.78,167.78
1579048620,ETHUSD,1,167.78,168.1,167.22,168.08
1579048680,ETHUSD,1,168.08,168.41,168.08,168.2
1579048740,ETHUSD,1,168.2,168.68,168.19,168.45
1579048800,ETHUSD,1,168.45,168.67,168.3,168.63
1579048860,ETHUSD,1,168.63,168.96,168.54,168.96
1579048920,ETHUSD,1,168.96,168.98,168.42,168.56
1579048980,ETHUSD,1,168.56,168.56,168.28,168.33
1579049040,ETHUSD,1,168.33,168.41,167.94,167.94
1579049100,ETHUSD,1,167.94,168.06,167.76,168.06
1579049160,ETHUSD,1,168.06,168.95,168.06,168.72
1579049220,ETHUSD,1,168.72,170.04,168.48,169.99
1579049280,ETHUSD,1,169.99,171.75,169.99,171.67
1579049340,ETHUSD,1,171.67,171.75,169.99,170.83
1579049400,ETHUSD,1,170.83,171.41,169.83,171.24
1579049460,ETHUSD,1,171.24,171.64,170.67,171.29
1579049520,ETHUSD,1,171.29,171.39,170.79,171.39
1579049580,ETHUSD,1,171.39,171.67,171.31,171.67
1579049640,ETHUSD,1,171.67,171.69,170.93,171.2
1579049700,ETHUSD,1,171.2,171.38,170.69,170.7
1579049760,ETHUSD,1,170.7,170.94,170.11,170.94
1579049820,ETHUSD,1,170.94,171.13,170.29,170.31
1579049880,ETHUSD,1,170.31,170.4,168.54,168.71
1579049940,ETHUSD,1,168.71,169.89,168.71,169.29
1579050000,ETHUSD,1,169.29,169.89,168.98,168.98
1579050060,ETHUSD,1,168.98,169.3,168.94,169.05
1579050120,ETHUSD,1,169.05,169.44,168.8,169.11
1579050180,ETHUSD,1,169.11,169.25,168.72,168.96
1579050240,ETHUSD,1,168.96,169.15,168.63,168.84
1579050300,ETHUSD,1,168.84,168.86,167.27,167.27
1579050360,ETHUSD,1,167.27,167.32,166.08,166.1
1579050420,ETHUSD,1,166.1,166.57,165.94,166.29
1579050480,ETHUSD,1,166.29,167.08,166.22,166.69
1579050540,ETHUSD,1,166.69,167.07,166.47,166.47
1579050600,ETHUSD,1,166.47,166.75,166.37,166.74
1579050660,ETHUSD,1,166.74,167.39,166.67,167.39
1579050720,ETHUSD,1,167.39,167.76,167.09,167.33
1579050780,ETHUSD,1,167.33,167.35,166.93,167.34
1579050840,ETHUSD,1,167.34,167.34,166.98,166.99
1579050900,ETHUSD,1,166.99,167.32,166.99,167.32
1579050960,ETHUSD,1,167.32,167.93,167.26,167.91
1579051020,ETHUSD,1,167.91,167.95,167.6,167.8
1579051080,ETHUSD,1,167.8,167.8,167.7,167.75
1579051140,ETHUSD,1,167.75,167.75,167.52,167.6
1579051200,ETHUSD,1,167.6,167.73,167.47,167.47
1579051260,ETHUSD,1,167.47,167.64,167.47,167.56
1579051320,ETHUSD,1,167.56,167.61,167.22,167.23
1579051380,ETHUSD,1,167.23,167.25,167.16,167.19
1579051440,ETHUSD,1,167.19,167.19,167.07,167.13
1579051500,ETHUSD,1,167.13,167.14,167.1,167.12
1579051560,ETHUSD,1,167.12,167.13,166.97,167.0
1579051620,ETHUSD,1,167.0,167.29,167.0,167.29
1579051680,ETHUSD,1,167.29,167.57,167.29,167.57
1579051740,ETHUSD,1,167.57,167.78,167.56,167.59
1579051800,ETHUSD,1,167.59,168.12,167.59,168.07
1579051860,ETHUSD,1,168.07,168.22,168.04,168.12
1579051920,ETHUSD,1,168.12,168.12,167.88,167.95
1579051980,ETHUSD,1,167.95,168.44,167.93,168.36
1579052040,ETHUSD,1,168.36,168.36,168.13,168.23
1579052100,ETHUSD,1,168.23,168.45,168.18,168.33
1579052160,ETHUSD,1,168.33,168.33,168.19,168.31
1579052220,ETHUSD,1,168.31,168.53,168.2,168.24
1579052280,ETHUSD,1,168.24,168.24,168.18,168.22
1579052340,ETHUSD,1,168.22,168.22,167.87,167.88
1579052400,ETHUSD,1,167.88,167.92,167.77,167.77
1579052460,ETHUSD,1,167.77,167.77,167.52,167.58
1579052520,ETHUSD,1,167.58,167.58,167.38,167.48
1579052580,ETHUSD,1,167.48,167.82,167.48,167.64
1579052640,ETHUSD,1,167.64,167.71,167.25,167.25
1579052700,ETHUSD,1,167.25,167.26,166.99,167.05
1579052760,ETHUSD,1,167.05,167.14,167.02,167.13
1579052820,ETHUSD,1,167.13,167.38,166.78,167.24
1579052880,ETHUSD,1,167.24,167.46,166.9,167.26
1579052940,ETHUSD,1,167.26,167.26,166.83,166.89
1579053000,ETHUSD,1,166.89,166.89,166.68,166.7
1579053060,ETHUSD,1,166.7,166.84,166.53,166.65
1579053120,ETHUSD,1,166.65,166.78,166.43,166.61
1579053180,ETHUSD,1,166.61,166.72,166.42,166.56
1579053240,ETHUSD,1,166.56,166.68,166.47,166.67
1579053300,ETHUSD,1,166.67,166.67,166.61,166.66
1579053360,ETHUSD,1,166.66,167.08,166.66,166.98
1579053420,ETHUSD,1,166.98,167.3,166.98,167.28
1579053480,ETHUSD,1,167.28,167.35,167.25,167.35
1579053540,ETHUSD,1,167.35,167.37,167.14,167.14
1579053600,ETHUSD,1,167.14,167.14,166.94,166.94
1579053660,ETHUSD,1,166.94,167.06,166.93,167.02
1579053720,ETHUSD,1,167.02,167.17,167.02,167.08
1579053780,ETHUSD,1,167.08,167.14,167.0,167.07
1579053840,ETHUSD,1,167.07,167.07,166.9,167.0
1579053900,ETHUSD,1,167.0,167.07,166.98,166.98
1579053960,ETHUSD,1,166.98,167.1,166.98,167.08
1579054020,ETHUSD,1,167.08,167.22,167.08,167.22
1579054080,ETHUSD,1,167.22,167.47,167.22,167.37
1579054140,ETHUSD,1,167.37,167.51,167.36,167.47
1579054200,ETHUSD,1,167.47,167.47,167.16,167.33
