start_at,symbol,period,open,high,low,close
1577145600,ETHUSD,1,127.98,127.98,127.86,127.9
1577145660,ETHUSD,1,127.9,127.94,127.9,127.94
1577145720,ETHUSD,1,127.94,127.94,127.94,127.94
1577145780,ETHUSD,1,127.94,127.94,127.93,127.94
1577145840,ETHUSD,1,127.94,127.94,127.83,127.87
1577145900,ETHUSD,1,127.87,127.92,127.87,127.87
1577145960,ETHUSD,1,127.87,127.88,127.86,127.86
1577146020,ETHUSD,1,127.86,127.88,127.86,127.87
1577146080,ETHUSD,1,127.87,127.9,127.87,127.89
1577146140,ETHUSD,1,127.89,127.9,127.89,127.9
1577146200,ETHUSD,1,127.9,128.06,127.9,128.06
1577146260,ETHUSD,1,128.06,128.06,128.01,128.01
1577146320,ETHUSD,1,128.01,128.01,127.94,127.95
1577146380,ETHUSD,1,127.95,127.95,127.92,127.92
1577146440,ETHUSD,1,127.92,127.93,127.85,127.85
1577146500,ETHUSD,1,127.85,127.85,127.66,127.75
1577146560,ETHUSD,1,127.75,127.84,127.75,127.84
1577146620,ETHUSD,1,127.84,127.88,127.84,127.87
1577146680,ETHUSD,1,127.87,128.01,127.87,128.0
1577146740,ETHUSD,1,128.0,128.03,128.0,128.03
1577146800,ETHUSD,1,128.03,128.05,128.03,128.05
1577146860,ETHUSD,1,128.05,128.05,127.96,127.96
1577146920,ETHUSD,1,127.96,127.96,127.81,127.84
1577146980,ETHUSD,1,127.84,127.94,127.84,127.94
1577147040,ETHUSD,1,127.94,127.97,127.94,127.95
1577147100,ETHUSD,1,127.95,127.95,127.87,127.94
1577147160,ETHUSD,1,127.94,127.94,127.87,127.91
1577147220,ETHUSD,1,127.91,127.91,127.87,127.87
1577147280,ETHUSD,1,127.87,127.88,127.87,127.88
1577147340,ETHUSD,1,127.88,127.89,127.86,127.86
1577147400,ETHUSD,1,127.86,127.86,127.63,127.67
1577147460,ETHUSD,1,127.67,127.71,127.66,127.66
1577147520,ETHUSD,1,127.66,127.74,127.66,127.74
1577147580,ETHUSD,1,127.74,127.81,127.74,127.81
1577147640,ETHUSD,1,127.81,128.02,127.81,128.02
1577147700,ETHUSD,1,128.02,128.06,127.99,128.06
1577147760,ETHUSD,1,128.06,128.07,128.06,128.06
1577147820,ETHUSD,1,128.06,128.08,128.06,128.08
1577147880,ETHUSD,1,128.08,128.08,128.08,128.08
1577147940,ETHUSD,1,128.08,128.08,128.08,128.08
1577148000,ETHUSD,1,128.08,128.12,128.08,128.11
1577148060,ETHUSD,1,128.11,128.11,128.09,128.09
1577148120,ETHUSD,1,128.09,128.09,127.97,127.97
1577148180,ETHUSD,1,127.97,127.97,127.91,127.94
1577148240,ETHUSD,1,127.94,128.01,127.88,127.88
1577148300,ETHUSD,1,127.88,127.94,127.86,127.91
1577148360,ETHUSD,1,127.91,127.98,127.91,127.97
1577148420,ETHUSD,1,127.97,127.97,127.97,127.97
1577148480,ETHUSD,1,127.97,128.08,127.97,128.08
1577148540,ETHUSD,1,128.08,128.11,128.05,128.11
1577148600,ETHUSD,1,128.11,128.11,128.01,128.01
1577148660,ETHUSD,1,128.01,128.12,128.01,128.08
1577148720,ETHUSD,1,128.08,128.09,128.04,128.05
1577148780,ETHUSD,1,128.05,128.13,128.05,128.07
1577148840,ETHUSD,1,128.07,128.07,128.0,128.0
1577148900,ETHUSD,1,128.0,128.04,127.99,128.03
1577148960,ETHUSD,1,128.03,128.08,128.03,128.08
1577149020,ETHUSD,1,128.08,128.08,128.05,128.06
1577149080,ETHUSD,1,128.06,128.07,128.02,128.07
1577149140,ETHUSD,1,128.07,128.16,128.07,128.16
1577149200,ETHUSD,1,128.16,128.19,128.15,128.19
1577149260,ETHUSD,1,128.19,128.19,128.19,128.19
1577149320,ETHUSD,1,128.19,128.2,128.19,128.2
1577149380,ETHUSD,1,128.2,128.2,128.15,128.16
1577149440,ETHUSD,1,128.16,128.16,128.12,128.16
1577149500,ETHUSD,1,128.16,128.34,128.16,128.32
1577149560,ETHUSD,1,128.32,128.32,128.32,128.32
1577149620,ETHUSD,1,128.32,128.32,128.27,128.28
1577149680,ETHUSD,1,128.28,128.32,128.28,128.32
1577149740,ETHUSD,1,128.32,128.39,128.32,128.38
1577149800,ETHUSD,1,128.38,128.38,128.32,128.32
1577149860,ETHUSD,1,128.32,128.33,128.32,128.33
1577149920,ETHUSD,1,128.33,128.33,128.3,128.3
1577149980,ETHUSD,1,128.3,128.32,128.3,128.31
1577150040,ETHUSD,1,128.31,128.32,128.28,128.31
1577150100,ETHUSD,1,128.31,128.33,128.31,128.33
1577150160,ETHUSD,1,128.33,128.38,128.33,128.35
1577150220,ETHUSD,1,128.35,128.45,128.35,128.42
1577150280,ETHUSD,1,128.42,128.44,128.42,128.43
1577150340,ETHUSD,1,128.43,128.45,128.42,128.42
1577150400,ETHUSD,1,128.42,128.43,128.42,128.42
1577150460,ETHUSD,1,128.42,128.43,128.36,128.36
1577150520,ETHUSD,1,128.36,128.36,128.27,128.28
1577150580,ETHUSD,1,128.28,128.28,128.2,128.21
1577150640,ETHUSD,1,128.21,128.21,128.18,128.18
1577150700,ETHUSD,1,128.18,128.19,128.16,128.16
1577150760,ETHUSD,1,128.16,128.16,128.12,128.12
1577150820,ETHUSD,1,128.12,128.12,128.11,128.11
1577150880,ETHUSD,1,128.11,128.11,128.08,128.1
1577150940,ETHUSD,1,128.1,128.1,128.09,128.09
1577151000,ETHUSD,1,128.09,128.09,128.02,128.02
1577151060,ETHUSD,1,128.02,128.02,127.99,127.99
