start_at,symbol,period,open,high,low,close
1582761600,ETHUSD,1,223.69,223.77,222.54,222.56
1582761660,ETHUSD,1,222.56,222.91,222.38,222.49
1582761720,ETHUSD,1,222.49,223.78,222.48,223.58
1582761780,ETHUSD,1,223.58,223.58,222.92,222.99
1582761840,ETHUSD,1,222.99,222.99,222.15,222.15
1582761900,ETHUSD,1,222.15,222.17,221.55,221.61
1582761960,ETHUSD,1,221.61,221.61,221.03,221.4
1582762020,ETHUSD,1,221.4,221.4,220.73,221.05
1582762080,ETHUSD,1,221.05,221.73,221.05,221.73
1582762140,ETHUSD,1,221.73,222.3,221.73,222.19
1582762200,ETHUSD,1,222.19,222.32,222.07,222.07
1582762260,ETHUSD,1,222.07,222.21,221.85,222.07
1582762320,ETHUSD,1,222.07,222.6,222.05,222.6
1582762380,ETHUSD,1,222.6,222.61,221.7,221.79
1582762440,ETHUSD,1,221.79,221.81,221.37,221.46
1582762500,ETHUSD,1,221.46,221.85,221.46,221.54
1582762560,ETHUSD,1,221.54,221.54,220.12,220.13
1582762620,ETHUSD,1,220.13,220.42,219.7,219.98
1582762680,ETHUSD,1,219.98,219.98,218.7,218.94
1582762740,ETHUSD,1,218.94,219.47,218.58,219.47
1582762800,ETHUSD,1,219.47,219.63,219.14,219.26
1582762860,ETHUSD,1,219.26,219.26,218.32,218.47
1582762920,ETHUSD,1,218.47,218.64,218.02,218.1
1582762980,ETHUSD,1,218.1,218.28,217.91,218.19
1582763040,ETHUSD,1,218.19,218.79,218.19,218.63
1582763100,ETHUSD,1,218.63,218.81,218.11,218.17
1582763160,ETHUSD,1,218.17,218.49,218.14,218.41
1582763220,ETHUSD,1,218.41,219.07,218.4,219.07
1582763280,ETHUSD,1,219.07,219.77,219.07,219.49
1582763340,ETHUSD,1,219.49,219.57,218.81,218.82
1582763400,ETHUSD,1,218.82,218.82,217.65,217.68
1582763460,ETHUSD,1,217.68,217.94,216.68,216.76
1582763520,ETHUSD,1,216.76,217.19,216.54,216.79
1582763580,ETHUSD,1,216.79,216.91,216.7,216.77
1582763640,ETHUSD,1,216.77,217.1,216.61,216.86
1582763700,ETHUSD,1,216.86,217.4,216.84,216.85
1582763760,ETHUSD,1,216.85,216.86,215.83,216.04
1582763820,ETHUSD,1,216.04,216.23,215.47,216.23
1582763880,ETHUSD,1,216.23,216.8,215.94,216.77
1582763940,ETHUSD,1,216.77,217.0,216.2,216.2
1582764000,ETHUSD,1,216.2,216.3,215.66,216.26
1582764060,ETHUSD,1,216.26,216.33,215.76,215.9
1582764120,ETHUSD,1,215.9,215.97,215.62,215.9
1582764180,ETHUSD,1,215.9,217.44,215.78,217.44
1582764240,ETHUSD,1,217.44,217.44,216.24,216.24
1582764300,ETHUSD,1,216.24,216.48,215.79,215.83
1582764360,ETHUSD,1,215.83,216.07,215.77,216.07
1582764420,ETHUSD,1,216.07,217.56,216.03,217.48
1582764480,ETHUSD,1,217.48,217.55,216.87,216.98
1582764540,ETHUSD,1,216.98,217.07,216.8,217.03
1582764600,ETHUSD,1,217.03,217.89,217.02,217.81
1582764660,ETHUSD,1,217.81,217.83,217.34,217.4
1582764720,ETHUSD,1,217.4,217.58,216.74,216.74
1582764780,ETHUSD,1,216.74,217.17,216.67,216.67
1582764840,ETHUSD,1,216.67,216.82,216.5,216.5
1582764900,ETHUSD,1,216.5,216.5,215.93,216.05
1582764960,ETHUSD,1,216.05,216.58,216.04,216.48
1582765020,ETHUSD,1,216.48,216.52,216.03,216.03
1582765080,ETHUSD,1,216.03,216.03,215.12,215.42
1582765140,ETHUSD,1,215.42,216.08,215.15,216.08
1582765200,ETHUSD,1,216.08,216.4,216.07,216.4
1582765260,ETHUSD,1,216.4,216.45,215.99,215.99
1582765320,ETHUSD,1,215.99,215.99,214.75,215.26
1582765380,ETHUSD,1,215.26,215.39,214.69,214.86
1582765440,ETHUSD,1,214.86,214.86,213.47,213.52
1582765500,ETHUSD,1,213.52,214.15,212.84,213.63
1582765560,ETHUSD,1,213.63,213.63,211.72,211.92
1582765620,ETHUSD,1,211.92,212.55,211.38,211.38
1582765680,ETHUSD,1,211.38,211.72,210.02,210.16
1582765740,ETHUSD,1,210.16,210.85,209.38,210.44
1582765800,ETHUSD,1,210.44,212.36,210.41,211.92
1582765860,ETHUSD,1,211.92,213.22,211.62,212.7
1582765920,ETHUSD,1,212.7,212.82,212.0,212.0
1582765980,ETHUSD,1,212.0,212.13,210.86,211.09
1582766040,ETHUSD,1,211.09,211.12,209.77,209.77
1582766100,ETHUSD,1,209.77,211.47,209.72,211.38
1582766160,ETHUSD,1,211.38,211.38,210.17,210.36
1582766220,ETHUSD,1,210.36,210.93,210.13,210.93
1582766280,ETHUSD,1,210.93,212.14,210.75,212.09
1582766340,ETHUSD,1,212.09,212.23,211.56,211.62
1582766400,ETHUSD,1,211.62,212.35,211.6,212.26
1582766460,ETHUSD,1,212.26,214.51,212.18,214.49
1582766520,ETHUSD,1,214.49,214.88,213.5,213.94
1582766580,ETHUSD,1,213.94,214.4,213.49,214.27
1582766640,ETHUSD,1,214.27,215.34,214.27,214.99
1582766700,ETHUSD,1,214.99,214.99,214.06,214.3
1582766760,ETHUSD,1,214.3,215.2,214.02,215.06
1582766820,ETHUSD,1,215.06,216.47,215.03,216.1
1582766880,ETHUSD,1,216.1,216.53,214.82,214.82
1582766940,ETHUSD,1,214.82,214.98,214.53,214.55
1582767000,ETHUSD,1,214.55,214.62,213.38,213.86
1582767060,ETHUSD,1,213.86,214.57,213.54,214.42
1582767120,ETHUSD,1,214.42,216.19,214.42,216.05
1582767180,ETHUSD,1,216.05,216.35,215.96,216.08
1582767240,ETHUSD,1,216.08,216.42,215.88,216.31
1582767300,ETHUSD,1,216.31,216.61,216.31,216.61
1582767360,ETHUSD,1,216.61,217.29,216.61,217.06
1582767420,ETHUSD,1,217.06,217.24,216.07,216.17
1582767480,ETHUSD,1,216.17,216.17,215.42,215.55
1582767540,ETHUSD,1,215.55,215.6,215.12,215.6
1582767600,ETHUSD,1,215.6,215.64,214.41,214.41
1582767660,ETHUSD,1,214.41,214.71,214.39,214.55
1582767720,ETHUSD,1,214.55,214.76,214.39,214.76
1582767780,ETHUSD,1,214.76,215.43,214.66,215.41
1582767840,ETHUSD,1,215.41,215.46,215.17,215.23
1582767900,ETHUSD,1,215.23,215.62,215.17,215.62
1582767960,ETHUSD,1,215.62,216.26,215.58,215.96
1582768020,ETHUSD,1,215.96,216.5,215.96,216.42
1582768080,ETHUSD,1,216.42,217.35,216.41,217.22
1582768140,ETHUSD,1,217.22,218.25,217.22,218.23
1582768200,ETHUSD,1,218.23,218.23,216.84,216.9
1582768260,ETHUSD,1,216.9,217.2,216.86,217.19
1582768320,ETHUSD,1,217.19,217.77,217.19,217.71
1582768380,ETHUSD,1,217.71,218.76,217.67,218.42
1582768440,ETHUSD,1,218.42,219.09,218.33,219.09
1582768500,ETHUSD,1,219.09,219.9,219.08,219.84
1582768560,ETHUSD,1,219.84,219.84,218.35,218.35
1582768620,ETHUSD,1,218.35,218.55,218.29,218.55
1582768680,ETHUSD,1,218.55,218.93,218.5,218.54
1582768740,ETHUSD,1,218.54,218.54,217.96,218.26
1582768800,ETHUSD,1,218.26,218.49,218.23,218.41
1582768860,ETHUSD,1,218.41,218.8,218.34,218.45
1582768920,ETHUSD,1,218.45,218.45,217.68,217.75
1582768980,ETHUSD,1,217.75,217.75,217.06,217.55
1582769040,ETHUSD,1,217.55,217.65,217.15,217.15
1582769100,ETHUSD,1,217.15,217.16,216.67,216.7
1582769160,ETHUSD,1,216.7,216.87,216.64,216.77
1582769220,ETHUSD,1,216.77,216.83,216.59,216.59
1582769280,ETHUSD,1,216.59,217.48,216.59,217.48
1582769340,ETHUSD,1,217.48,217.48,217.06,217.06
1582769400,ETHUSD,1,217.06,217.43,217.05,217.33
1582769460,ETHUSD,1,217.33,217.88,217.33,217.88
1582769520,ETHUSD,1,217.88,218.47,217.88,218.32
1582769580,ETHUSD,1,218.32,219.02,218.32,218.84
1582769640,ETHUSD,1,218.84,219.08,218.73,218.85
1582769700,ETHUSD,1,218.85,219.63,218.84,219.63
1582769760,ETHUSD,1,219.63,219.79,219.18,219.37
1582769820,ETHUSD,1,219.37,219.44,218.78,218.84
1582769880,ETHUSD,1,218.84,219.09,218.73,219.08
1582769940,ETHUSD,1,219.08,219.42,218.68,219.42
1582770000,ETHUSD,1,219.42,219.75,219.24,219.61
1582770060,ETHUSD,1,219.61,219.61,218.11,218.36
1582770120,ETHUSD,1,218.36,218.65,217.95,218.06
1582770180,ETHUSD,1,218.06,218.27,218.05,218.22
1582770240,ETHUSD,1,218.22,218.4,218.07,218.4
1582770300,ETHUSD,1,218.4,218.78,218.4,218.78
1582770360,ETHUSD,1,218.78,219.01,218.58,218.58
1582770420,ETHUSD,1,218.58,218.58,218.02,218.03
1582770480,ETHUSD,1,218.03,218.03,217.07,217.07
1582770540,ETHUSD,1,217.07,217.53,216.99,217.41
1582770600,ETHUSD,1,217.41,217.76,217.37,217.76
1582770660,ETHUSD,1,217.76,217.76,217.57,217.61
1582770720,ETHUSD,1,217.61,217.63,216.88,216.89
1582770780,ETHUSD,1,216.89,216.89,216.45,216.5
1582770840,ETHUSD,1,216.5,216.89,216.41,216.84
1582770900,ETHUSD,1,216.84,216.86,216.28,216.34
1582770960,ETHUSD,1,216.34,216.64,216.34,216.51
1582771020,ETHUSD,1,216.51,216.51,215.29,215.36
1582771080,ETHUSD,1,215.36,215.39,214.43,214.63
1582771140,ETHUSD,1,214.63,215.42,214.46,215.42
1582771200,ETHUSD,1,215.42,215.42,214.56,214.56
1582771260,ETHUSD,1,214.56,214.84,214.42,214.76
1582771320,ETHUSD,1,214.76,215.95,214.76,215.95
1582771380,ETHUSD,1,215.95,216.26,215.92,215.94
1582771440,ETHUSD,1,215.94,216.41,215.93,216.41
1582771500,ETHUSD,1,216.41,216.67,216.32,216.37
1582771560,ETHUSD,1,216.37,216.37,216.01,216.1
1582771620,ETHUSD,1,216.1,216.63,216.08,216.63
1582771680,ETHUSD,1,216.63,217.16,216.63,217.16
1582771740,ETHUSD,1,217.16,217.16,216.16,216.17
1582771800,ETHUSD,1,216.17,216.2,216.02,216.02
1582771860,ETHUSD,1,216.02,216.02,215.5,215.8
1582771920,ETHUSD,1,215.8,215.84,215.58,215.67
1582771980,ETHUSD,1,215.67,215.73,215.49,215.49
1582772040,ETHUSD,1,215.49,215.53,215.19,215.19
1582772100,ETHUSD,1,215.19,215.9,215.18,215.9
1582772160,ETHUSD,1,215.9,216.22,215.9,216.19
1582772220,ETHUSD,1,216.19,216.27,216.06,216.06
1582772280,ETHUSD,1,216.06,216.07,215.88,215.89
1582772340,ETHUSD,1,215.89,216.53,215.89,216.53
1582772400,ETHUSD,1,216.53,216.86,216.27,216.32
1582772460,ETHUSD,1,216.32,216.59,216.32,216.59
1582772520,ETHUSD,1,216.59,216.9,216.59,216.71
1582772580,ETHUSD,1,216.71,216.71,216.19,216.2
1582772640,ETHUSD,1,216.2,216.22,215.86,215.86
1582772700,ETHUSD,1,215.86,215.91,215.84,215.91
1582772760,ETHUSD,1,215.91,215.95,215.29,215.29
1582772820,ETHUSD,1,215.29,215.52,215.17,215.17
1582772880,ETHUSD,1,215.17,215.25,214.7,214.97
1582772940,ETHUSD,1,214.97,215.16,214.9,215.14
1582773000,ETHUSD,1,215.14,215.7,215.12,215.68
1582773060,ETHUSD,1,215.68,215.68,215.01,215.01
1582773120,ETHUSD,1,215.01,215.01,214.55,214.57
1582773180,ETHUSD,1,214.57,214.96,214.33,214.95
1582773240,ETHUSD,1,214.95,215.67,214.9,215.67
1582773300,ETHUSD,1,215.67,215.77,215.27,215.41
1582773360,ETHUSD,1,215.41,215.41,214.8,214.89
1582773420,ETHUSD,1,214.89,214.97,214.79,214.94
1582773480,ETHUSD,1,214.94,215.1,214.93,215.03
1582773540,ETHUSD,1,215.03,215.54,215.03,215.28
1582773600,ETHUSD,1,215.28,215.3,214.96,214.96
1582773660,ETHUSD,1,214.96,214.98,214.55,214.62
1582773720,ETHUSD,1,214.62,215.19,214.62,214.97
1582773780,ETHUSD,1,214.97,215.02,214.7,214.7
1582773840,ETHUSD,1,214.7,214.95,214.69,214.84
1582773900,ETHUSD,1,214.84,214.85,214.45,214.47
1582773960,ETHUSD,1,214.47,215.18,214.47,215.15
1582774020,ETHUSD,1,215.15,215.52,215.15,215.38
1582774080,ETHUSD,1,215.38,215.75,215.24,215.75
1582774140,ETHUSD,1,215.75,215.75,215.5,215.67
1582774200,ETHUSD,1,215.67,215.67,215.38,215.38
1582774260,ETHUSD,1,215.38,215.38,214.87,215.13
1582774320,ETHUSD,1,215.13,215.13,214.99,215.1
1582774380,ETHUSD,1,215.1,215.52,215.1,215.52
1582774440,ETHUSD,1,215.52,215.52,215.31,215.42
1582774500,ETHUSD,1,215.42,215.99,215.42,215.99
1582774560,ETHUSD,1,215.99,217.39,215.99,217.38
1582774620,ETHUSD,1,217.38,217.39,216.93,217.15
1582774680,ETHUSD,1,217.15,217.63,217.15,217.61
1582774740,ETHUSD,1,217.61,217.96,217.56,217.56
1582774800,ETHUSD,1,217.56,218.27,217.41,218.27
1582774860,ETHUSD,1,218.27,218.38,217.94,217.96
1582774920,ETHUSD,1,217.96,218.23,217.96,218.15
1582774980,ETHUSD,1,218.15,218.46,217.98,218.07
1582775040,ETHUSD,1,218.07,218.07,217.69,217.69
1582775100,ETHUSD,1,217.69,217.85,217.48,217.71
1582775160,ETHUSD,1,217.71,218.07,217.61,218.07
1582775220,ETHUSD,1,218.07,218.71,218.07,218.58
1582775280,ETHUSD,1,218.58,219.72,218.5,219.47
1582775340,ETHUSD,1,219.47,219.5,219.16,219.5
